_Y5_1,_Y5_2,_Y5_3,_Y5_4,_Y5_5,_age5grp,_male,_U5UK,_EUUKcopula
2,1,4,3,3,65+,0,.592,.5551301965219851
2,1,4,3,4,65+,0,.411,.3474855073154675
2,1,4,3,5,65+,0,.407,.185538686113867
2,1,4,4,1,65+,0,.5039999999999999,.4173752425905331
2,1,4,4,2,65+,0,.4259999999999999,.3570280106382089
2,1,4,4,3,65+,0,.3999999999999999,.2929285968374651
2,1,4,4,4,65+,0,.2189999999999999,.1442454342893121
2,1,4,4,5,65+,0,.2149999999999999,.0297700356180351
2,1,4,5,1,65+,0,.4449999999999999,.2407559304469871
2,1,4,5,2,65+,0,.3669999999999999,.1715227545497775
2,1,4,5,3,65+,0,.3409999999999999,.1019552796988831
2,1,4,5,4,65+,0,.1599999999999999,-.0049116454753445
2,1,4,5,5,65+,0,.1559999999999999,-.0887010473567649
2,1,5,1,1,65+,0,.758,.8198616897618776
2,1,5,1,2,65+,0,.6800000000000001,.7437503558189168
2,1,5,1,3,65+,0,.654,.6441716533772447
2,1,5,1,4,65+,0,.473,.3769225897867505
2,1,5,1,5,65+,0,.469,.1991258864815208
2,1,5,2,1,65+,0,.6950000000000001,.7483885323200736
2,1,5,2,2,65+,0,.6170000000000001,.6936405460113377
2,1,5,2,3,65+,0,.5910000000000001,.6391453884266879
2,1,5,2,4,65+,0,.4100000000000001,.4034240006814978
2,1,5,2,5,65+,0,.4060000000000001,.2321670580436896
2,1,5,3,1,65+,0,.674,.6623905379900157
2,1,5,3,2,65+,0,.5960000000000001,.6144470781547932
2,1,5,3,3,65+,0,.5700000000000001,.561589495156429
2,1,5,3,4,65+,0,.3890000000000001,.3374371549838995
2,1,5,3,5,65+,0,.3850000000000001,.1718548742526324
2,1,5,4,1,65+,0,.482,.4704912672620317
2,1,5,4,2,65+,0,.404,.392537530711735
2,1,5,4,3,65+,0,.378,.2657118839394401
2,1,5,4,4,65+,0,.197,.0920238494449573
2,1,5,4,5,65+,0,.193,-.0178760495183366
2,1,5,5,1,65+,0,.423,.1768889112371312
2,1,5,5,2,65+,0,.345,.1094726632279308
2,1,5,5,3,65+,0,.319,.0149738373870356
2,1,5,5,4,65+,0,.138,-.0855151881603657
2,1,5,5,5,65+,0,.134,-.1699471148907945
2,2,1,1,1,65+,0,.8919999999999999,.8032529377727328
2,2,1,1,2,65+,0,.814,.7394756922457222
2,2,1,1,3,65+,0,.7879999999999999,.6854516275763585
2,2,1,1,4,65+,0,.607,.4541609199429398
2,2,1,1,5,65+,0,.603,.2832772175859681
2,2,1,2,1,65+,0,.829,.7352004543852739
2,2,1,2,2,65+,0,.751,.683784473043915
2,2,1,2,3,65+,0,.725,.6365878217040728
2,2,1,2,4,65+,0,.544,.4074669664436866
2,2,1,2,5,65+,0,.54,.2366483765805614
2,2,1,3,1,65+,0,.8079999999999999,.6606155387289326
2,2,1,3,2,65+,0,.73,.6172803800170617
2,2,1,3,3,65+,0,.704,.5744291492423428
2,2,1,3,4,65+,0,.5229999999999999,.3554340493181282
2,2,1,3,5,65+,0,.5189999999999999,.1877291375301347
2,2,1,4,1,65+,0,.6159999999999999,.5263110038187949
2,2,1,4,2,65+,0,.5379999999999999,.4704134805306278
2,2,1,4,3,65+,0,.5119999999999999,.4081433498637487
2,2,1,4,4,65+,0,.3309999999999999,.2177919764261051
2,2,1,4,5,65+,0,.3269999999999999,.0807922898899875
2,2,1,5,1,65+,0,.5569999999999999,.4565146585717559
2,2,1,5,2,65+,0,.4789999999999999,.3749392339846702
2,2,1,5,3,65+,0,.453,.2844529568134024
2,2,1,5,4,65+,0,.272,.1101061555970855
2,2,1,5,5,65+,0,.268,-.0038420370323467
2,2,2,1,1,65+,0,.8419999999999999,.7441822460353842
2,2,2,1,2,65+,0,.7639999999999999,.6998017364364289
2,2,2,1,3,65+,0,.7379999999999999,.6570004819874469
2,2,2,1,4,65+,0,.5569999999999999,.4296971736658757
2,2,2,1,5,65+,0,.5529999999999999,.2565554430161279
2,2,2,2,1,65+,0,.7789999999999999,.6932182613793316
2,2,2,2,2,65+,0,.701,.650632040858087
2,2,2,2,3,65+,0,.6749999999999999,.6088346084314282
2,2,2,2,4,65+,0,.4939999999999999,.3820220870726772
2,2,2,2,5,65+,0,.4899999999999999,.209110495682086
2,2,2,3,1,65+,0,.7579999999999999,.6366092025185093
2,2,2,3,2,65+,0,.6799999999999999,.5956741496589164
2,2,2,3,3,65+,0,.6539999999999999,.5551713088114667
2,2,2,3,4,65+,0,.4729999999999999,.3367160609266073
2,2,2,3,5,65+,0,.4689999999999999,.1695530726462344
2,2,2,4,1,65+,0,.5659999999999998,.5330656897792678
2,2,2,4,2,65+,0,.4879999999999998,.4895499586533882
2,2,2,4,3,65+,0,.4619999999999999,.4456427218425437
2,2,2,4,4,65+,0,.2809999999999999,.2514615770511343
2,2,2,4,5,65+,0,.2769999999999999,.1058572248362644
2,2,2,5,1,65+,0,.5069999999999999,.4949423833064137
2,2,2,5,2,65+,0,.4289999999999999,.4452839546396228
2,2,2,5,3,65+,0,.4029999999999999,.3911357092287097
2,2,2,5,4,65+,0,.2219999999999999,.2019860066230696
2,2,2,5,5,65+,0,.2179999999999999,.0662553248166081
2,2,3,1,1,65+,0,.829,.7243033197363499
2,2,3,1,2,65+,0,.751,.6808141134232685
2,2,3,1,3,65+,0,.725,.6343563397207377
2,2,3,1,4,65+,0,.544,.4099759195941162
2,2,3,1,5,65+,0,.54,.2354887041650377
2,2,3,2,1,65+,0,.766,.6817706078273607
2,2,3,2,2,65+,0,.6880000000000001,.6407011053613324
2,2,3,2,3,65+,0,.662,.5989911825253971
2,2,3,2,4,65+,0,.481,.3740374368296938
2,2,3,2,5,65+,0,.477,.2010326834111718
2,2,3,3,1,65+,0,.745,.6231776345727047
2,2,3,3,2,65+,0,.667,.580260232660715
2,2,3,3,3,65+,0,.641,.5352197753397644
2,2,3,3,4,65+,0,.46,.3209135417232972
2,2,3,3,5,65+,0,.456,.1541500373293473
2,2,3,4,1,65+,0,.5529999999999999,.4330091369458317
2,2,3,4,2,65+,0,.4749999999999999,.3707705039227189
2,2,3,4,3,65+,0,.449,.3070400592298092
2,2,3,4,4,65+,0,.268,.1415311533423962
2,2,3,4,5,65+,0,.264,.0183757146360714
2,2,3,5,1,65+,0,.4939999999999999,.2953694453080199
2,2,3,5,2,65+,0,.4159999999999999,.2235328146065042
2,2,3,5,3,65+,0,.39,.1559504928105383
2,2,3,5,4,65+,0,.209,.0264091436615439
2,2,3,5,5,65+,0,.205,-.0660280811271643
2,2,4,1,1,65+,0,.7299999999999999,.6737270660941347
2,2,4,1,2,65+,0,.6519999999999999,.6271559119585386
2,2,4,1,3,65+,0,.6259999999999999,.5764205158857115
2,2,4,1,4,65+,0,.4449999999999999,.3717729488614097
2,2,4,1,5,65+,0,.4409999999999999,.2039058395598577
2,2,4,2,1,65+,0,.6669999999999998,.6663598143102885
2,2,4,2,2,65+,0,.5889999999999999,.6202633567419792
2,2,4,2,3,65+,0,.5629999999999998,.5708130393403436
2,2,4,2,4,65+,0,.3819999999999998,.3578045295915338
2,2,4,2,5,65+,0,.3779999999999998,.188361952430374
2,2,4,3,1,65+,0,.6459999999999999,.5783104954438042
2,2,4,3,2,65+,0,.568,.5340155594825703
2,2,4,3,3,65+,0,.5419999999999999,.4878194495954484
2,2,4,3,4,65+,0,.3609999999999999,.294069874596709
2,2,4,3,5,65+,0,.3569999999999999,.1341754911854537
2,2,4,4,1,65+,0,.4539999999999999,.3125002967599752
2,2,4,4,2,65+,0,.3759999999999998,.269376028189154
2,2,4,4,3,65+,0,.3499999999999999,.2292059041108285
2,2,4,4,4,65+,0,.1689999999999999,.0954614731210173
2,2,4,4,5,65+,0,.1649999999999999,-.0152210281204719
2,2,4,5,1,65+,0,.3949999999999999,.1526731624656905
2,2,4,5,2,65+,0,.3169999999999998,.1103166368020509
2,2,4,5,3,65+,0,.2909999999999999,.0703621463491629
2,2,4,5,4,65+,0,.1099999999999999,-.0296006978925085
2,2,4,5,5,65+,0,.1059999999999999,-.1129765979120402
2,2,5,1,1,65+,0,.708,.7041096872156064
2,2,5,1,2,65+,0,.63,.6490276732213041
2,2,5,1,3,65+,0,.604,.5624094884557838
2,2,5,1,4,65+,0,.423,.3276252467944832
2,2,5,1,5,65+,0,.419,.1569950929884763
2,2,5,2,1,65+,0,.645,.6812408379360422
2,2,5,2,2,65+,0,.5670000000000001,.6375353633137376
2,2,5,2,3,65+,0,.541,.5894430193476999
2,2,5,2,4,65+,0,.36,.3605761137563572
2,2,5,2,5,65+,0,.356,.1854999632092393
2,2,5,3,1,65+,0,.624,.6140360904224655
2,2,5,3,2,65+,0,.546,.5673487225258009
2,2,5,3,3,65+,0,.52,.5113629135753659
2,2,5,3,4,65+,0,.339,.2964965122322205
2,2,5,3,5,65+,0,.335,.1339713800660291
2,2,5,4,1,65+,0,.4319999999999999,.3665243119303667
2,2,5,4,2,65+,0,.3539999999999999,.2983877806510896
2,2,5,4,3,65+,0,.328,.2100985043382089
2,2,5,4,4,65+,0,.147,.0592753790235035
2,2,5,4,5,65+,0,.143,-.0492008494528831
2,2,5,5,1,65+,0,.3729999999999999,.115859471599443
2,2,5,5,2,65+,0,.2949999999999999,.0658011502410034
2,2,5,5,3,65+,0,.269,-.0051374708807989
2,2,5,5,4,65+,0,.088,-.1054225589968732
2,2,5,5,5,65+,0,.084,-.19285132739739
2,3,1,1,1,65+,0,.862,.8331964525131693
2,3,1,1,2,65+,0,.784,.7435893156807399
2,3,1,1,3,65+,0,.758,.6562551943410206
2,3,1,1,4,65+,0,.577,.4127899524927575
2,3,1,1,5,65+,0,.573,.2407518635077056
2,3,1,2,1,65+,0,.7989999999999999,.7583048665163104
2,3,1,2,2,65+,0,.721,.6989303947972189
2,3,1,2,3,65+,0,.695,.6404067211115534
2,3,1,2,4,65+,0,.514,.4055081147815579
2,3,1,2,5,65+,0,.51,.2380311359678484
2,3,1,3,1,65+,0,.778,.6477471987444816
2,3,1,3,2,65+,0,.7000000000000001,.592891990056905
2,3,1,3,3,65+,0,.674,.5360859174257845
2,3,1,3,4,65+,0,.4930000000000001,.318897690025324
2,3,1,3,5,65+,0,.4890000000000001,.1501317623022837
2,3,1,4,1,65+,0,.586,.3797296634554567
2,3,1,4,2,65+,0,.508,.3164852521772284
2,3,1,4,3,65+,0,.482,.253189844555298
2,3,1,4,4,65+,0,.301,.1017707038318629
2,3,1,4,5,65+,0,.297,-.0165481066703161
2,3,1,5,1,65+,0,.5269999999999999,.2062307549882178
2,3,1,5,2,65+,0,.4489999999999999,.1306235903814064
2,3,1,5,3,65+,0,.4229999999999999,.0625462128508781
2,3,1,5,4,65+,0,.2419999999999999,-.0425490769340928
2,3,1,5,5,65+,0,.2379999999999999,-.1249501184191007
2,3,2,1,1,65+,0,.8119999999999999,.7514159006837688
2,3,2,1,2,65+,0,.734,.6968662816795009
2,3,2,1,3,65+,0,.708,.6451112557843932
2,3,2,1,4,65+,0,.5269999999999999,.4143644434159235
2,3,2,1,5,65+,0,.5229999999999999,.2405871145053273
2,3,2,2,1,65+,0,.7489999999999999,.6976418087361266
2,3,2,2,2,65+,0,.6709999999999999,.6496849401420286
2,3,2,2,3,65+,0,.6449999999999999,.6044584611823226
2,3,2,2,4,65+,0,.4639999999999999,.3766761197434406
2,3,2,2,5,65+,0,.4599999999999999,.204957950763387
2,3,2,3,1,65+,0,.728,.628400520419012
2,3,2,3,2,65+,0,.65,.5850728978502781
2,3,2,3,3,65+,0,.624,.5406936441796788
2,3,2,3,4,65+,0,.443,.3220354208587062
2,3,2,3,5,65+,0,.439,.1542148892480453
2,3,2,4,1,65+,0,.5359999999999999,.4712894376795898
2,3,2,4,2,65+,0,.4579999999999999,.409451353112697
2,3,2,4,3,65+,0,.4319999999999999,.3372624660101002
2,3,2,4,4,65+,0,.251,.1511336416125267
2,3,2,4,5,65+,0,.2469999999999999,.0179327984028076
2,3,2,5,1,65+,0,.4769999999999999,.3453174688913693
2,3,2,5,2,65+,0,.3989999999999999,.2592456388080043
2,3,2,5,3,65+,0,.3729999999999999,.1545210072547985
2,3,2,5,4,65+,0,.192,-.0011962738468673
2,3,2,5,5,65+,0,.1879999999999999,-.1047351346699792
2,3,3,1,1,65+,0,.7989999999999999,.6728113180768457
2,3,3,1,2,65+,0,.721,.6250573502978307
2,3,3,1,3,65+,0,.695,.5733148063744409
2,3,3,1,4,65+,0,.514,.3604779656640575
2,3,3,1,5,65+,0,.51,.1866257012436727
2,3,3,2,1,65+,0,.736,.662594681993711
2,3,3,2,2,65+,0,.658,.617360438436956
2,3,3,2,3,65+,0,.632,.5682264362209764
2,3,3,2,4,65+,0,.451,.3481044166220744
2,3,3,2,5,65+,0,.447,.1744786447558205
2,3,3,3,1,65+,0,.715,.5749461232058867
2,3,3,3,2,65+,0,.637,.5286994777612416
2,3,3,3,3,65+,0,.611,.4800772926335483
2,3,3,3,4,65+,0,.43,.2786317956540331
2,3,3,3,5,65+,0,.426,.1137758049581499
2,3,3,4,1,65+,0,.5229999999999999,.3031524098865623
2,3,3,4,2,65+,0,.4449999999999999,.2572953825574934
2,3,3,4,3,65+,0,.4189999999999999,.2154285045647346
2,3,3,4,4,65+,0,.2379999999999999,.0775660268386829
2,3,3,4,5,65+,0,.2339999999999999,-.0358477774495666
2,3,3,5,1,65+,0,.4639999999999999,.1419558276935456
2,3,3,5,2,65+,0,.3859999999999999,.0972223629968065
2,3,3,5,3,65+,0,.3599999999999999,.0578793005479794
2,3,3,5,4,65+,0,.1789999999999999,-.0432579909143044
2,3,3,5,5,65+,0,.1749999999999999,-.1265991237905471
2,3,4,1,1,65+,0,.7,.5755127701545718
2,3,4,1,2,65+,0,.622,.5321379176258435
2,3,4,1,3,65+,0,.596,.4641501703459472
2,3,4,1,4,65+,0,.415,.2770824882522637
2,3,4,1,5,65+,0,.411,.1278486791671241
2,3,4,2,1,65+,0,.637,.5931376412286658
2,3,4,2,2,65+,0,.5590000000000001,.5467439094592886
2,3,4,2,3,65+,0,.533,.4871231581232265
2,3,4,2,4,65+,0,.352,.2884134792807228
2,3,4,2,5,65+,0,.348,.1274935407029874
2,3,4,3,1,65+,0,.616,.5184856294119273
2,3,4,3,2,65+,0,.538,.4779987176550568
2,3,4,3,3,65+,0,.512,.4281121734237777
2,3,4,3,4,65+,0,.331,.2411956857164926
2,3,4,3,5,65+,0,.327,.086879394570205
2,3,4,4,1,65+,0,.4239999999999999,.2394181258491105
2,3,4,4,2,65+,0,.3459999999999999,.1995095005077644
2,3,4,4,3,65+,0,.32,.1496456571389737
2,3,4,4,4,65+,0,.139,.0239923144261341
2,3,4,4,5,65+,0,.135,-.0789807345707116
2,3,4,5,1,65+,0,.3649999999999999,.0587904786337464
2,3,4,5,2,65+,0,.2869999999999999,.0211676292388635
2,3,4,5,3,65+,0,.261,-.0202909515918997
2,3,4,5,4,65+,0,.08,-.107205178228686
2,3,4,5,5,65+,0,.076,-.1824675109554054
2,3,5,1,1,65+,0,.6779999999999999,.391283612945747
2,3,5,1,2,65+,0,.6,.3393381768372327
2,3,5,1,3,65+,0,.574,.2727968360690879
2,3,5,1,4,65+,0,.393,.1587473493387101
2,3,5,1,5,65+,0,.389,.0632622637625007
2,3,5,2,1,65+,0,.615,.5418542614295978
2,3,5,2,2,65+,0,.537,.4593322029825867
2,3,5,2,3,65+,0,.511,.3339743152663668
2,3,5,2,4,65+,0,.33,.1636474497432595
2,3,5,2,5,65+,0,.326,.0467782131756224
2,3,5,3,1,65+,0,.594,.4204366626160161
2,3,5,3,2,65+,0,.516,.3628573394186857
2,3,5,3,3,65+,0,.49,.2746555159902881
2,3,5,3,4,65+,0,.309,.1284150409318812
2,3,5,3,5,65+,0,.305,.0195715455221536
2,3,5,4,1,65+,0,.4019999999999999,.1275380429771382
2,3,5,4,2,65+,0,.3239999999999999,.0891986426733052
2,3,5,4,3,65+,0,.2979999999999999,.046696321296898
2,3,5,4,4,65+,0,.1169999999999999,-.0429775501509865
2,3,5,4,5,65+,0,.1129999999999999,-.1213379244571695
2,3,5,5,1,65+,0,.3429999999999999,.0069734682301165
2,3,5,5,2,65+,0,.2649999999999999,-.0267550550543933
2,3,5,5,3,65+,0,.2389999999999999,-.0601196019478253
2,3,5,5,4,65+,0,.0579999999999999,-.1388171658740632
2,3,5,5,5,65+,0,.0539999999999999,-.2118611779017304
2,4,1,1,1,65+,0,.7779999999999999,.8646943494820508
2,4,1,1,2,65+,0,.7,.7757641384584834
2,4,1,1,3,65+,0,.6739999999999999,.6485516645186515
2,4,1,1,4,65+,0,.4929999999999999,.3671253190437152
2,4,1,1,5,65+,0,.4889999999999999,.19536839773544
2,4,1,2,1,65+,0,.7149999999999999,.7759334194941007
2,4,1,2,2,65+,0,.6369999999999999,.720600554428706
2,4,1,2,3,65+,0,.6109999999999999,.6603586522374759
2,4,1,2,4,65+,0,.4299999999999999,.4175023426295662
2,4,1,2,5,65+,0,.4259999999999999,.2502471956604153
2,4,1,3,1,65+,0,.694,.6771669730757984
2,4,1,3,2,65+,0,.616,.6137993498992679
2,4,1,3,3,65+,0,.59,.5348194425334769
2,4,1,3,4,65+,0,.409,.3000053543068174
2,4,1,3,5,65+,0,.405,.1332444985759037
2,4,1,4,1,65+,0,.5019999999999999,.3563329513947339
2,4,1,4,2,65+,0,.4239999999999999,.271293122488408
2,4,1,4,3,65+,0,.3979999999999999,.1762419413424283
2,4,1,4,4,65+,0,.2169999999999999,.0391094122482885
2,4,1,4,5,65+,0,.2129999999999999,-.0663106519313713
2,4,1,5,1,65+,0,.4429999999999999,.1220563724476867
2,4,1,5,2,65+,0,.3649999999999999,.0514288466501315
2,4,1,5,3,65+,0,.3389999999999999,-.0121399246459457
2,4,1,5,4,65+,0,.1579999999999999,-.1035147085213393
2,4,1,5,5,65+,0,.1539999999999999,-.1861338473657315
2,4,2,1,1,65+,0,.7279999999999999,.7842156984097733
2,4,2,1,2,65+,0,.6499999999999999,.7168100261788731
2,4,2,1,3,65+,0,.6239999999999999,.648031336385957
2,4,2,1,4,65+,0,.4429999999999999,.4016516374924437
2,4,2,1,5,65+,0,.4389999999999999,.2219600666598193
2,4,2,2,1,65+,0,.6649999999999998,.7192275239380066
2,4,2,2,2,65+,0,.5869999999999999,.6642132972114662
2,4,2,2,3,65+,0,.5609999999999998,.6131516517883188
2,4,2,2,4,65+,0,.3799999999999998,.3816512585968294
2,4,2,2,5,65+,0,.3759999999999998,.2119401634761641
2,4,2,3,1,65+,0,.6439999999999999,.6350303056758988
2,4,2,3,2,65+,0,.566,.5896962093000653
2,4,2,3,3,65+,0,.5399999999999999,.5436207572775547
2,4,2,3,4,65+,0,.3589999999999999,.3220969449791395
2,4,2,3,5,65+,0,.3549999999999999,.1541616951660348
2,4,2,4,1,65+,0,.4519999999999999,.4847491654975771
2,4,2,4,2,65+,0,.3739999999999998,.4199910046577736
2,4,2,4,3,65+,0,.3479999999999999,.3176204121032908
2,4,2,4,4,65+,0,.1669999999999999,.1113786056827767
2,4,2,4,5,65+,0,.1629999999999999,-.0273539050531135
2,4,2,5,1,65+,0,.3929999999999999,.2549506882177008
2,4,2,5,2,65+,0,.3149999999999998,.1593227682419802
2,4,2,5,3,65+,0,.2889999999999999,.0213624535942032
2,4,2,5,4,65+,0,.1079999999999999,-.1106575228225511
2,4,2,5,5,65+,0,.1039999999999999,-.207475685099003
2,4,3,1,1,65+,0,.7149999999999999,.6822192094469444
2,4,3,1,2,65+,0,.6369999999999999,.6275318677975262
2,4,3,1,3,65+,0,.6109999999999999,.5530845678580624
2,4,3,1,4,65+,0,.4299999999999999,.3279993156183451
2,4,3,1,5,65+,0,.4259999999999999,.1523417412213943
2,4,3,2,1,65+,0,.6519999999999999,.6703501815316953
2,4,3,2,2,65+,0,.574,.6252757150342548
2,4,3,2,3,65+,0,.5479999999999999,.5746753836076651
2,4,3,2,4,65+,0,.3669999999999999,.3470579678902708
2,4,3,2,5,65+,0,.3629999999999999,.1713972035575286
2,4,3,3,1,65+,0,.6309999999999999,.5904577491429103
2,4,3,3,2,65+,0,.5529999999999999,.5414384128505584
2,4,3,3,3,65+,0,.5269999999999999,.4851297568624779
2,4,3,3,4,65+,0,.3459999999999999,.2751252945856174
2,4,3,3,5,65+,0,.3419999999999999,.1096900368075293
2,4,3,4,1,65+,0,.4389999999999998,.3130616962716838
2,4,3,4,2,65+,0,.3609999999999998,.2569148455118714
2,4,3,4,3,65+,0,.3349999999999999,.1942092998473561
2,4,3,4,4,65+,0,.1539999999999999,.0504756790886215
2,4,3,4,5,65+,0,.1499999999999999,-.0631149356542035
2,4,3,5,1,65+,0,.3799999999999998,.0983941547524333
2,4,3,5,2,65+,0,.3019999999999998,.0517157593525757
2,4,3,5,3,65+,0,.2759999999999999,-.0074691603357317
2,4,3,5,4,65+,0,.0949999999999999,-.1078648333198735
2,4,3,5,5,65+,0,.0909999999999999,-.1950701251122587
2,4,4,1,1,65+,0,.6159999999999999,.3984978229391631
2,4,4,1,2,65+,0,.5379999999999999,.3550467658068117
2,4,4,1,3,65+,0,.5119999999999999,.2971011009802096
2,4,4,1,4,65+,0,.3309999999999999,.1722444119432646
2,4,4,1,5,65+,0,.3269999999999999,.0646774800091929
2,4,4,2,1,65+,0,.5529999999999999,.4779934942499345
2,4,4,2,2,65+,0,.4749999999999999,.4085822768152553
2,4,4,2,3,65+,0,.449,.3155205388426963
2,4,4,2,4,65+,0,.268,.1624024067519783
2,4,4,2,5,65+,0,.264,.0438977135208405
2,4,4,3,1,65+,0,.5319999999999999,.4032329592793418
2,4,4,3,2,65+,0,.4539999999999999,.3569109812315348
2,4,4,3,3,65+,0,.4279999999999999,.281986622819919
2,4,4,3,4,65+,0,.2469999999999999,.1332959029575649
2,4,4,3,5,65+,0,.2429999999999999,.0158519403880971
2,4,4,4,1,65+,0,.3399999999999999,.1316764202188517
2,4,4,4,2,65+,0,.2619999999999998,.0946183964302981
2,4,4,4,3,65+,0,.2359999999999999,.0525958920629069
2,4,4,4,4,65+,0,.0549999999999999,-.0423932151524033
2,4,4,4,5,65+,0,.0509999999999999,-.1261258559563399
2,4,4,5,1,65+,0,.2809999999999999,.0036700074212165
2,4,4,5,2,65+,0,.2029999999999999,-.0306206990139659
2,4,4,5,3,65+,0,.1769999999999999,-.063202885255308
2,4,4,5,4,65+,0,-.0040000000000001,-.141743519899257
2,4,4,5,5,65+,0,-.0080000000000001,-.2136596064174366
2,4,5,1,1,65+,0,.5939999999999999,.2558769986325672
2,4,5,1,2,65+,0,.5159999999999999,.2291920100092096
2,4,5,1,3,65+,0,.4899999999999999,.1739337280024573
2,4,5,1,4,65+,0,.3089999999999999,.0692608116150964
2,4,5,1,5,65+,0,.3049999999999999,-.0328387110046231
2,4,5,2,1,65+,0,.5309999999999999,.3181893364811735
2,4,5,2,2,65+,0,.4529999999999999,.2518697805538307
2,4,5,2,3,65+,0,.4269999999999999,.1506144884576603
2,4,5,2,4,65+,0,.2459999999999999,.0300029999156133
2,4,5,2,5,65+,0,.2419999999999999,-.0764924874056769
2,4,5,3,1,65+,0,.5099999999999999,.2453227779058127
2,4,5,3,2,65+,0,.4319999999999999,.202023235481813
2,4,5,3,3,65+,0,.4059999999999999,.1485622425261746
2,4,5,3,4,65+,0,.2249999999999999,.049188235325135
2,4,5,3,5,65+,0,.2209999999999999,-.0412055982777268
2,4,5,4,1,65+,0,.3179999999999998,.0738716522370101
2,4,5,4,2,65+,0,.2399999999999998,.0403944162343641
2,4,5,4,3,65+,0,.2139999999999999,.0061847819458408
2,4,5,4,4,65+,0,.0329999999999999,-.0767516897262962
2,4,5,4,5,65+,0,.0289999999999999,-.1538577166843513
2,4,5,5,1,65+,0,.2589999999999998,-.0498369439907962
2,4,5,5,2,65+,0,.1809999999999998,-.0736541498500272
2,4,5,5,3,65+,0,.1549999999999999,-.1171836554588514
2,4,5,5,4,65+,0,-.0260000000000001,-.2019960904760173
2,4,5,5,5,65+,0,-.0300000000000001,-.2836764985055936
2,5,1,1,1,65+,0,.7389999999999999,.8688423632850812
2,5,1,1,2,65+,0,.6609999999999999,.7917286848182663
2,5,1,1,3,65+,0,.6349999999999999,.6892867757703086
2,5,1,1,4,65+,0,.4539999999999999,.3793767180128885
2,5,1,1,5,65+,0,.4499999999999999,.1661457852651531
2,5,1,2,1,65+,0,.6759999999999999,.7748139499292482
2,5,1,2,2,65+,0,.598,.7201566007235382
2,5,1,2,3,65+,0,.572,.6629990293509944
2,5,1,2,4,65+,0,.391,.4205598324843727
2,5,1,2,5,65+,0,.387,.24665698975672
2,5,1,3,1,65+,0,.6549999999999999,.6844258961552272
2,5,1,3,2,65+,0,.577,.6290968003312433
2,5,1,3,3,65+,0,.5509999999999999,.5707712872233459
2,5,1,3,4,65+,0,.3699999999999999,.3371565915997087
2,5,1,3,5,65+,0,.3659999999999999,.1618881172037927
2,5,1,4,1,65+,0,.4629999999999999,.4964668769608909
2,5,1,4,2,65+,0,.3849999999999998,.4123356125514261
2,5,1,4,3,65+,0,.3589999999999999,.2759914604833911
2,5,1,4,4,65+,0,.1779999999999999,.0645325571654295
2,5,1,4,5,65+,0,.1739999999999999,-.0796673820916912
2,5,1,5,1,65+,0,.4039999999999999,.1271021360729082
2,5,1,5,2,65+,0,.3259999999999999,.0430494594242544
2,5,1,5,3,65+,0,.2999999999999999,-.1040474805160854
2,5,1,5,4,65+,0,.1189999999999999,-.2090487131024298
2,5,1,5,5,65+,0,.1149999999999999,-.291142115095369
2,5,2,1,1,65+,0,.6889999999999998,.7814757547674553
2,5,2,1,2,65+,0,.6109999999999999,.7177745733516855
2,5,2,1,3,65+,0,.5849999999999999,.655313341068693
2,5,2,1,4,65+,0,.4039999999999999,.4054603686179983
2,5,2,1,5,65+,0,.3999999999999999,.2083012215283424
2,5,2,2,1,65+,0,.6259999999999999,.7159689830186383
2,5,2,2,2,65+,0,.5479999999999999,.6619902547138286
2,5,2,2,3,65+,0,.5219999999999999,.6121379086244055
2,5,2,2,4,65+,0,.3409999999999999,.3806493674346678
2,5,2,2,5,65+,0,.3369999999999999,.2085776544844925
2,5,2,3,1,65+,0,.6049999999999999,.635430845873274
2,5,2,3,2,65+,0,.5269999999999999,.5914143313367796
2,5,2,3,3,65+,0,.5009999999999999,.5485141954782505
2,5,2,3,4,65+,0,.3199999999999999,.3282918157800316
2,5,2,3,5,65+,0,.3159999999999999,.1599147789276539
2,5,2,4,1,65+,0,.4129999999999998,.5227643535369574
2,5,2,4,2,65+,0,.3349999999999998,.4749552527516603
2,5,2,4,3,65+,0,.3089999999999998,.4122175806326705
2,5,2,4,4,65+,0,.1279999999999998,.1949412558905094
2,5,2,4,5,65+,0,.1239999999999998,.0240799282666822
2,5,2,5,1,65+,0,.3539999999999998,.3020049140683188
2,5,2,5,2,65+,0,.2759999999999998,.2372671419643663
2,5,2,5,3,65+,0,.2499999999999998,-.0223879516509664
2,5,2,5,4,65+,0,.0689999999999998,-.2088043077997611
2,5,2,5,5,65+,0,.0649999999999998,-.3117634399255295
2,5,3,1,1,65+,0,.6759999999999999,.7093817897960089
2,5,3,1,2,65+,0,.598,.6615638667299657
2,5,3,1,3,65+,0,.572,.59246162072147
2,5,3,1,4,65+,0,.391,.3395667673617568
2,5,3,1,5,65+,0,.387,.1267152416489412
2,5,3,2,1,65+,0,.613,.6749874638177573
2,5,3,2,2,65+,0,.535,.6323226945380464
2,5,3,2,3,65+,0,.509,.5869443164715075
2,5,3,2,4,65+,0,.328,.356861632813755
2,5,3,2,5,65+,0,.324,.1753793359575914
2,5,3,3,1,65+,0,.592,.6109091196521992
2,5,3,3,2,65+,0,.514,.5657906539362239
2,5,3,3,3,65+,0,.488,.5157324314048988
